Nomen;das Wartezimmer, -;Adlar;bekleme odası;A1.2
Nomen;die Sprechstunde, -n;Adlar;muayene saatleri;A1.2
Nomen;die Sprechstundenhilfe, -n;Adlar;doktor sekreteri / yardımcısı;A1.2
Nomen;der Patient, -en;Adlar;hasta;A1.2
Nomen;die Patientin, -nen;Adlar;hasta (kadın);A1.2
Nomen;die Praxisgebühr, -en;Adlar;muayenehane ücreti;A1.2
Nomen;die Versichertenkarte, -n;Adlar;sigorta kartı;A1.2
Nomen;das Quartal, -e;Adlar;üc aylık dönem;A1.2
Nomen;die Krankmeldung, -en;Adlar;işveren için hastalık raporu;A1.2
Nomen;das Attest, -e;Adlar;rapor;A1.2
Nomen;die Überweisung, -en;Adlar;sevk;A1.2
Nomen;der Überweisungsschein, -e;Adlar;sevk formu;A1.2
Nomen;das Rezept, -e;Adlar;reçete;A1.2
Nomen;die Apotheke, -n;Adlar;eczane;A1.2
Nomen;das Medikament, -e;Adlar;ilâç;A1.2
Nomen;die Tablette, -n;Adlar;hap;A1.2
Nomen;die Mahlzeit, -en;Adlar;öğün;A1.2
Verben;anrufen, hat angerufen;Eylemler;telefon etmek;A1.2
Verben;anziehen, hat angezogen;Eylemler;giymek;A1.2
Verben;ausziehen, hat ausgezogen;Eylemler;çıkarmak;A1.2
Verben;liegen, hat gelegen;Eylemler;yatmak;A1.2
Verben;wehtun, hat wehgetan;Eylemler;acımak;A1.2
Verben;abhören, hat abgehört;Eylemler;dinlemek;A1.2
Verben;vorbeibringen, hat vorbeigebracht;Eylemler;(uğrayıp) getirmek;A1.2
Verben;einatmen, hat eingeatmet;Eylemler;nefes almak;A1.2
Verben;aufmachen, hat aufgemacht;Eylemler;açmak;A1.2
Verben;aufschreiben, hat aufgeschrieben;Eylemler;yazmak, not almak;A1.2
Adjektive;besorgt;Önadlar;endişeli;A1.2
Adjektive;krank⭤    gesund;Önadlar;hasta⭤    sağlıklı;A1.2
Adjektive;miserabel;Önadlar;berbat, kötü;A1.2
Adjektive;wunderbar;Önadlar;harika;A1.2
Adjektive;schnell⭤    langsam;Önadlar;çabuk⭤    yavaş;A1.2
Adjektive;laut⭤    leise;Önadlar;sesli⭤    sessiz;A1.2
Präpositionen;vor (Zeit);İlgeçler;önce;A1.2
Präpositionen;nach (Zeit);İlgeçler;sonra;A1.2
Präpositionen;zwischen (Zeit);İlgeçler;arasında;A1.2
Wendungen;Was ist denn los?;Deyişler;Ne oldu? Neyin(iz) var?;A1.2
Wendungen;Ich fühle mich …;Deyişler;Kendimi … hissediyorum.;A1.2
Wendungen;Du Armer! / Du Arme!;Deyişler;Ah, zavallı(m)!;A1.2
Wendungen;Prima!;Deyişler;Şahane, harika!;A1.2
Wendungen;Das ist erlaubt / verboten.;Deyişler;Buna izin / müsaade vardır. / Bu yasaktır.;A1.2
Wendungen;Sehr geehrte Frau …;Deyişler;Sayın (bayan) …;A1.2
Wendungen;Sehr geehrter Herr …;Deyişler;Sayın (bay) …;A1.2
Wendungen;Mit freundlichen Grüßen;Deyişler;Saygılarımla;A1.2
Wendungen;Machen Sie sich keine Sorgen.;Deyişler;Merak etmeyin.;A1.2
Wendungen;Bescheid geben;Deyişler;birine bir konuda haber vermek;A1.2
Wendungen;dabei haben;Deyişler;yanında bulundurmak;A1.2
Wendungen;Platz nehmen;Deyişler;oturmak / buyur etmek;A1.2
Wendungen;Was fehlt Ihnen?;Deyişler;Neyiniz var?;A1.2
Wendungen;Gute Besserung!;Deyişler;Geçmiş olsun! (Almancada vedalaşırken söylenir);A1.2
Kleine Wörter;zuerst;Kısa Sözcükler;önce;A1.2
Kleine Wörter;dann;Kısa Sözcükler;(ondan) sonra;A1.2
Kleine Wörter;danach;Kısa Sözcükler;ondan sonra;A1.2
Kleine Wörter;zum Schluss;Kısa Sözcükler;son olarak;A1.2
Kleine Wörter;wieder;Kısa Sözcükler;tekrar;A1.2
Kleine Wörter;gegen;Kısa Sözcükler;-e doğru, -e karşı;A1.2
Kleine Wörter;täglich;Kısa Sözcükler;her gün;A1.2
Nomen;der Kalender, -;Adlar;takvim;A1.2
Nomen;der Terminkalender, -;Adlar;ajanda;A1.2
Nomen;der Termin, -e;Adlar;randevu, kararlaştırılan gün / saat;A1.2
Nomen;der Notizzettel, -;Adlar;pusula, not;A1.2
Nomen;der Anruf, -e;Adlar;telefon, arama;A1.2
Nomen;der Monat, -e;Adlar;ay;A1.2
Nomen;der Januar;Adlar;ocak;A1.2
Nomen;der Februar;Adlar;şubat;A1.2
Nomen;der März;Adlar;mart;A1.2
Nomen;der April;Adlar;nisan;A1.2
Nomen;der Mai;Adlar;mayıs;A1.2
Nomen;der Juni;Adlar;haziran;A1.2
Nomen;der Juli;Adlar;temmuz;A1.2
Nomen;der August;Adlar;ağustos;A1.2
Nomen;der September;Adlar;eylül;A1.2
Nomen;der Oktober;Adlar;ekim;A1.2
Nomen;der November;Adlar;kasım;A1.2
Nomen;der Dezember;Adlar;aralık;A1.2
Nomen;die Werkstatt, ¨– en;Adlar;tamirhane;A1.2
Nomen;die Schicht, -en;Adlar;vardiya;A1.2
Nomen;das Fitnessstudio, -s;Adlar;spor salonu;A1.2
Nomen;die Besprechung, -en;Adlar;görüşme;A1.2
Nomen;der Elternabend, -e;Adlar;veli toplantısı;A1.2
Nomen;die Einladung, -en;Adlar;davet;A1.2
Nomen;der Besuch, -e;Adlar;ziyaret;A1.2
Nomen;das Fest, -e;Adlar;bayram;A1.2
Nomen;der Geburtstag, -e;Adlar;yaş günü;A1.2
Nomen;der Hochzeitstag, -e;Adlar;evlenme yıl dönümü;A1.2
Nomen;der Ausflug, ¨– e;Adlar;gezinti, gezi;A1.2
Nomen;der Urlaub, -e;Adlar;tatil;A1.2
Nomen;der Rucksack, ¨– e;Adlar;sırt çantası;A1.2
Nomen;der Feiertag, -e;Adlar;bayram, resmi tatil;A1.2
Nomen;(der) Silvester, -;Adlar;yılbaşı;A1.2
Nomen;das Neujahr (nur Sg.);Adlar;yeni yıl;A1.2
Nomen;die Wand, ¨– e;Adlar;duvar;A1.2
Nomen;der Schrank, ¨– e;Adlar;dolap;A1.2
Nomen;die Treppe, -n;Adlar;merdiven;A1.2
Nomen;das Erdgeschoss, -e;Adlar;giriş katı;A1.2
Nomen;das Wetter (nur Sg.);Adlar;hava;A1.2
Nomen;die Sonne (nur Sg.);Adlar;güneş;A1.2
Nomen;der Regen (nur Sg.);Adlar;yağmur;A1.2
Nomen;das Lokal, -e;Adlar;lokal (lokanta, bar vb.);A1.2
Nomen;das Gartenlokal, -e;Adlar;bahçeli lokal (lokanta, bar vb.);A1.2
Nomen;die Speise, -n;Adlar;yemek;A1.2
Nomen;die Portion, -en;Adlar;porsiyon;A1.2
Nomen;die Pommes (nur Pl., Kurzwort für Pommes frites);Adlar;patates kızartması için kısaltma;A1.2
Nomen;die Bratwurst, ¨– e;Adlar;kızartılmış sosis;A1.2
Nomen;das Hähnchen, -;Adlar;piliç;A1.2
Nomen;das Grillhähnchen, -;Adlar;piliç kızartması;A1.2
Nomen;das Schnitzel, -;Adlar;şnitzel;A1.2
Nomen;der Teller, -;Adlar;tabak;A1.2
Nomen;die Tasse, -n;Adlar;fincan;A1.2
Nomen;die Brezel, -n;Adlar;(Bavyera usulü) simit;A1.2
Nomen;das Eis (nur Sg.);Adlar;dondurma;A1.2
Nomen;die Sahne (nur Sg.);Adlar;krema, kaymak;A1.2
Nomen;der Saft, ¨– e;Adlar;meyve suyu;A1.2
Nomen;der Apfelsaft;Adlar;elma suyu;A1.2
Nomen;das Weizenbier, -e;Adlar;buğday birası;A1.2
Nomen;das Pils (nur Sg.);Adlar;bir tür Alman birası;A1.2
Nomen;der Durst (nur Sg.);Adlar;susama;A1.2
Verben;heiraten, hat geheiratet;Eylemler;evlenmek;A1.2
Verben;eintragen, hat eingetragen;Eylemler;kaydetmek;A1.2
Verben;absagen, hat abgesagt;Eylemler;iptal etmek;A1.2
Verben;verschieben, hat verschoben;Eylemler;ertelemek;A1.2
Verben;nachsehen, hat nachgesehen;Eylemler;bakmak, gözden geçirmek;A1.2
Verben;einladen, hat eingeladen;Eylemler;davet etmek;A1.2
Verben;stattfinden, hat stattgefunden;Eylemler;gerçekleşmek;A1.2
Verben;teilnehmen, hat teilgenommen;Eylemler;katılmak;A1.2
Verben;stören, hat gestört;Eylemler;rahatsız etmek;A1.2
Verben;hochtragen, hat hochgetragen;Eylemler;yukarı taşınmak;A1.2
Verben;kegeln, hat gekegelt;Eylemler;bowling oynamak;A1.2
Verben;tauschen, hat getauscht;Eylemler;değiştirmek;A1.2
Verben;vertreten, hat vertreten;Eylemler;temsil etmek;A1.2
Verben;ausschlafen, hat ausgeschlafen;Eylemler;uykuyu almak;A1.2
Verben;bringen, hat gebracht;Eylemler;getirmek;A1.2
Verben;bestellen, hat bestellt;Eylemler;ısmarlamak, sipariş vermek;A1.2
Verben;bezahlen, hat bezahlt;Eylemler;ödemek;A1.2
Verben;duzen, hat geduzt;Eylemler;"""sen"" diye hitap etmek";A1.2
Verben;siezen, hat gesiezt;Eylemler;''siz'' diye hitap etmek;A1.2
Adjektive;privat⭤    beruflich;Önadlar;özel⭤    meslekî;A1.2
Adjektive;herzlich;Önadlar;içten;A1.2
Adjektive;schwer;Önadlar;ağır;A1.2
Adjektive;süß;Önadlar;tatlı;A1.2
Adjektive;salzig;Önadlar;tuzlu;A1.2
Wendungen;Der Wievielte ist heute?;Deyişler;Bugün ayın kaçı?;A1.2
Wendungen;Welches Datum haben wir heute?;Deyişler;Bugün ayın kaçı?;A1.2
Wendungen;Ich bin am … geboren.;Deyişler;Ben … doğdum.;A1.2
Wendungen;Auf Wiederhören!;Deyişler;Telefon görüşmesinde: Hoşca kal(ın)!;A1.2
Wendungen;Selbstverständlich.;Deyişler;elbette, tabii;A1.2
Wendungen;… schmeckt gut.;Deyişler;(yiyecek ve içecekler için) beğendim, tadı güzel;A1.2
Wendungen;Was darf es sein?;Deyişler;Ne arzu edersiniz?;A1.2
Wendungen;Ich hätte gern …;Deyişler;… rica ediyorum.;A1.2
Wendungen;Die Rechnung bitte!;Deyişler;Hesap lütfen.;A1.2
Wendungen;Wir zahlen getrennt / zusammen.;Deyişler;Ayrı / beraber ödeyeceğiz.;A1.2
Wendungen;Stimmt so.;Deyişler;Üstü kalsın.;A1.2
Wendungen;Gute Idee!;Deyişler;İyi fikir.;A1.2
Kleine Wörter;der / das / die letzte;Kısa Sözcükler;sonuncu;A1.2
Kleine Wörter;nämlich;Kısa Sözcükler;ayrıntıyı belirtmek için kullanılır: yani …;A1.2
Kleine Wörter;dringend;Kısa Sözcükler;âcil, acele;A1.2
Kleine Wörter;etwas;Kısa Sözcükler;biraz, bir parça;A1.2
Kleine Wörter;ziemlich;Kısa Sözcükler;epey, oldukça;A1.2
Kleine Wörter;total;Kısa Sözcükler;tamamı, yekün;A1.2
Kleine Wörter;extrem;Kısa Sözcükler;aşırı;A1.2
Kleine Wörter;alles⭤    nichts;Kısa Sözcükler;hepsi⭤    hiç;A1.2
Nomen;der Fernseher, -;Adlar;televizyon;A1.2
Nomen;der DVD-Player, -;Adlar;DVD oynatıcısı;A1.2
Nomen;der Drucker, -;Adlar;yazıcı;A1.2
Nomen;der iPod, -s;Adlar;iPod;A1.2
Nomen;die Kamera, -s;Adlar;kamera;A1.2
Nomen;die Digitalkamera, -s;Adlar;dijital kamera;A1.2
Nomen;die Waschmaschine, -n;Adlar;çamaşır makinası;A1.2
Nomen;der Kinderwagen, -;Adlar;çocuk arabası;A1.2
Nomen;das Sofa, -s;Adlar;kanepe;A1.2
Nomen;der Schmuck (nur Sg.);Adlar;takı;A1.2
Nomen;das Parfüm, -e;Adlar;parfüm;A1.2
Nomen;die Lederjacke, -n;Adlar;deri ceket;A1.2
Nomen;die Badehose, -n;Adlar;erkek mayosu;A1.2
Nomen;die Sonnenbrille, -n;Adlar;güneş gözlüğü;A1.2
Nomen;der Schuh, -e;Adlar;ayakkabı;A1.2
Nomen;der Sportschuh, -e;Adlar;spor ayakkabısı;A1.2
Nomen;der Fußball, –¨ e;Adlar;futbol;A1.2
Nomen;das Portmonee, -s;Adlar;cüzdan;A1.2
Nomen;die Gesundheit (nur Sg.);Adlar;sağlık;A1.2
Nomen;die Versicherung, -en;Adlar;sigorta;A1.2
Nomen;das Haushaltsgerät, –¨ e;Adlar;ev aleti;A1.2
Nomen;die Möbel (nur Pl.);Adlar;mobilya;A1.2
Nomen;die Karte, -n;Adlar;kart;A1.2
Nomen;die Bankkarte, -n;Adlar;banka kartı;A1.2
Nomen;die Geheimzahl, -en;Adlar;şifre;A1.2
Nomen;der Geldautomat, -en;Adlar;bankamatik;A1.2
Nomen;die Taste, -n;Adlar;tuş;A1.2
Nomen;die Funktion, -en;Adlar;işlev;A1.2
Nomen;der Betrag, –¨ e;Adlar;tutar, miktar;A1.2
Nomen;das Konto, die Konten;Adlar;hesap;A1.2
Nomen;der Kontoauszug, –¨ e;Adlar;hesap özeti;A1.2
Nomen;der Kontostand, –¨ e;Adlar;bakiye;A1.2
Nomen;die Einzahlung, -en;Adlar;para yatırma;A1.2
Nomen;die Auszahlung, -en;Adlar;para çekme, ödeme;A1.2
Nomen;die Stellenanzeige, -n;Adlar;iş ilânı;A1.2
Nomen;der Stundenlohn, –¨ e;Adlar;saat ücreti;A1.2
Nomen;das Gehalt, –¨ er;Adlar;maaş;A1.2
Nomen;die Gehaltserhöhung, -en;Adlar;maaş zammı;A1.2
Nomen;das Kaufhaus, –¨ er;Adlar;büyük mağaza;A1.2
Nomen;das Modell, -e;Adlar;model;A1.2
Nomen;der Prospekt, -e;Adlar;prospektüs;A1.2
Nomen;das Geschenk, -e;Adlar;hediye;A1.2
Nomen;das Papier, -e;Adlar;kâğıt;A1.2
Verben;ausgeben, hat ausgegeben;Eylemler;harcamak;A1.2
Verben;zahlen, hat gezahlt;Eylemler;ödemek;A1.2
Verben;verdienen, hat verdient;Eylemler;maaş / ücret bağlamında: kazanmak;A1.2
Verben;sparen, hat gespart;Eylemler;tasarruf etmek;A1.2
Verben;vergessen, hat vergessen;Eylemler;unutmak;A1.2
Verben;bekommen, hat bekommen;Eylemler;almak;A1.2
Verben;Geld einzahlen, hat eingezahlt;Eylemler;hesaba para yatırmak;A1.2
Verben;Geld abheben, hat abgehoben;Eylemler;bankadan para çekmek;A1.2
Verben;Geld überweisen, hat überwiesen;Eylemler;havale etmek;A1.2
Verben;das Handy aufladen, hat aufgeladen;Eylemler;cep telefonuna kontör yüklemek;A1.2
Verben;ausdrucken, hat ausgedruckt;Eylemler;yazdırmak, çıktı almak;A1.2
Verben;auswählen, hat ausgewählt;Eylemler;seçmek;A1.2
Verben;entnehmen, hat entnommen;Eylemler;almak, çıkarmak;A1.2
Verben;eingeben, hat eingegeben;Eylemler;(bilişim sistemine) girmek;A1.2
Verben;korrigieren, hat korrigiert;Eylemler;düzeltmek;A1.2
Verben;bestätigen, hat bestätigt;Eylemler;onaylamak;A1.2
Verben;anklicken, hat angeklickt;Eylemler;tıklamak;A1.2
Verben;empfehlen, hat empfohlen;Eylemler;tavsiye etmek;A1.2
Verben;erklären, hat erklärt;Eylemler;açıklamak;A1.2
Verben;zeigen, hat gezeigt;Eylemler;göstermek;A1.2
Verben;geben, hat gegeben;Eylemler;vermek;A1.2
Verben;schenken, hat geschenkt;Eylemler;hediye etmek;A1.2
Verben;einpacken, hat eingepackt;Eylemler;paketlemek;A1.2
Adjektive;durchschnittlich;Önadlar;ortalama;A1.2
Adjektive;monatlich;Önadlar;aylık;A1.2
Adjektive;komisch;Önadlar;komik, tuhaf;A1.2
Adjektive;normal;Önadlar;normal;A1.2
Adjektive;gerecht⭤    ungerecht;Önadlar;adil⭤    adaletsiz;A1.2
Adjektive;einfach⭤    kompliziert;Önadlar;kolay⭤    karmaşık;A1.2
Adjektive;schmal⭤    breit;Önadlar;dar⭤    geniş;A1.2
Adjektive;schön⭤    hässlich;Önadlar;güzel⭤    çirkin;A1.2
Adjektive;schick;Önadlar;şık;A1.2
Adjektive;cool;Önadlar;daha çok gençlerin kullandığı bir beğeni ifadesi: sıradışı, çarpıcı, iddialı;A1.2
Präpositionen;unter;İlgeçler;altında;A1.2
Präpositionen;über;İlgeçler;üstünde;A1.2
Fragewörter;Wofür?;Soru Sözcükleri;Ne için?;A1.2
Fragewörter;Welcher? Welches? Welche?;Soru Sözcükleri;Hangi?;A1.2
Wendungen;wunschlos glücklich;Deyişler;hayatından memnun;A1.2
Wendungen;nach Vereinbarung;Deyişler;anlaşmaya göre;A1.2
Wendungen;ab sofort;Deyişler;hemen;A1.2
Wendungen;Guck mal!;Deyişler;Bir baksana!;A1.2
Wendungen;Was kann ich für Sie tun?;Deyişler;Sizin için ne yapabilirim?;A1.2
Wendungen;Ich überlege es mir noch.;Deyişler;Bunu düşüneceğim.;A1.2
Wendungen;Gern geschehen.;Deyişler;Rica ederim.;A1.2
Kleine Wörter;pro;Kısa Sözcükler;-da bir kez, her bir;A1.2
Kleine Wörter;netto;Kısa Sözcükler;net;A1.2
Kleine Wörter;brutto;Kısa Sözcükler;brüt;A1.2
Nomen;die Postkarte, -n;Adlar;posta kartı / kartpostal;A1.2
Nomen;das Gefühl, -e;Adlar;his;A1.2
Nomen;der Briefträger, -;Adlar;postacı;A1.2
Nomen;der Schlüssel, -;Adlar;anahtar;A1.2
Nomen;die Katze, -n;Adlar;kedi;A1.2
Nomen;die Urlaubsvertretung, -en;Adlar;izinde vekalet etme;A1.2
Nomen;der Urlaubsantrag, ¨– e;Adlar;izin müracaat formu;A1.2
Nomen;der Kilometer, -;Adlar;kilometre;A1.2
Nomen;das Gleis, -e;Adlar;peron, ray;A1.2
Nomen;der Speisewagen, -;Adlar;yemekli vagon;A1.2
Nomen;die Fahrkarte, -n;Adlar;(kara / demir / deniz yolu taşıtları için) bilet;A1.2
Nomen;das Flugticket, -s;Adlar;uçak bileti;A1.2
Nomen;der Flug, ¨– e;Adlar;uçuş;A1.2
Nomen;das Gepäck (nur Sg.);Adlar;bagaj;A1.2
Nomen;der Koffer, -;Adlar;bavul;A1.2
Nomen;der Schalter, -;Adlar;gişe;A1.2
Nomen;der Passagier, -e;Adlar;yolcu (denizde / uçakta);A1.2
Nomen;die Passagierin, -nen;Adlar;bayan yolcu (uçakta / denizde);A1.2
Nomen;die Verspätung, -en;Adlar;gecikme;A1.2
Nomen;die Reise, -n;Adlar;yolculuk;A1.2
Nomen;der / die Reisende, -n;Adlar;yolcu;A1.2
Nomen;das Reiseziel, -e;Adlar;gidilecek yer;A1.2
Nomen;das Hotel, -s;Adlar;otel;A1.2
Nomen;die Rezeption, -en;Adlar;resepsiyon;A1.2
Nomen;die Ferien (nur Pl.);Adlar;tatil;A1.2
Nomen;die Ferienwohnung, -en;Adlar;tatil evi;A1.2
Nomen;der Badeanzug, ¨– e;Adlar;bayan mayo;A1.2
Nomen;der Tank, -s;Adlar;benzin deposu;A1.2
Nomen;das Benzin (nur Sg.);Adlar;benzin;A1.2
Nomen;der Benzinkanister, -;Adlar;benzin bidonu;A1.2
Nomen;der Notruf, -e;Adlar;acil çağrı;A1.2
Nomen;die Panne, -n;Adlar;arıza;A1.2
Nomen;die Polizei (nur Sg.);Adlar;polis;A1.2
Nomen;das Fundbüro, -s;Adlar;kayıp eşya bürosu;A1.2
Nomen;die Heimat (nur Sg.);Adlar;memleket;A1.2
Nomen;das Heimatland, ¨– er;Adlar;anayurt, ana vatan;A1.2
Nomen;der Migrant, -en;Adlar;göçmen;A1.2
Nomen;die Migrantin, -nen;Adlar;göçmen (kadın);A1.2
Nomen;der / die Verwandte, -n;Adlar;akraba;A1.2
Nomen;das Dorf, ¨– er;Adlar;köy;A1.2
Nomen;das Meer, -e;Adlar;deniz;A1.2
Nomen;die Insel, -n;Adlar;ada;A1.2
Nomen;die Sehenswürdigkeit, -en;Adlar;görülmeye değer yer;A1.2
Nomen;die Freiheit (nur Sg.);Adlar;özgürlük;A1.2
Nomen;die Sonne (nur Sg.);Adlar;güneş;A1.2
Nomen;der Himmel, -;Adlar;gökyüzü;A1.2
Nomen;die Wolke, -n;Adlar;bulut;A1.2
Nomen;der Regen (nur Sg.);Adlar;yağmur;A1.2
Nomen;der Schnee (nur Sg.);Adlar;kar;A1.2
Nomen;die Jahreszeit, -en;Adlar;mevsim;A1.2
Nomen;der Frühling, -e;Adlar;ilkbahar;A1.2
Nomen;der Sommer, -;Adlar;yaz;A1.2
Nomen;der Herbst, -e;Adlar;sonbahar;A1.2
Nomen;der Winter, -;Adlar;kış;A1.2
Verben;gratulieren, hat gratuliert;Eylemler;tebrik etmek;A1.2
Verben;grüßen, hat gegrüßt;Eylemler;selamlamak, selam iletmek;A1.2
Verben;in Urlaub fahren;Eylemler;tatile gitmek;A1.2
Verben;Urlaub machen;Eylemler;tatil yapmak / çıkmak;A1.2
Verben;ausfüllen, hat ausgefüllt;Eylemler;(form vb.) doldurmak;A1.2
Verben;das Telefon umstellen, hat umgestellt;Eylemler;telefonu yönlendirmek;A1.2
Verben;informieren, hat informiert;Eylemler;bilgilendirmek;A1.2
Verben;eine Nachricht hinterlassen, hat hinterlassen;Eylemler;bir mesaj bırakmak;A1.2
Verben;reisen, ist gereist;Eylemler;seyahat / yolculuk etmek;A1.2
Verben;fliegen, ist geflogen;Eylemler;uçmak;A1.2
Verben;mitnehmen, hat mitgenommen;Eylemler;yanına almak;A1.2
Verben;reservieren, hat reserviert;Eylemler;rezervasyon yapmak / yaptırmak (Almancadaki reservie- ren sözcüğü buchen sözcüğünün aksine hukuki anlamda bağlayıcı bir anlam taşımamaktadır).;A1.2
Verben;buchen, hat gebucht;Eylemler;yer ayırtmak (satın almak anlamında);A1.2
Verben;stürzen, ist gestürzt;Eylemler;düşmek;A1.2
Verben;baden, hat gebadet;Eylemler;banyo yapmak;A1.2
Verben;beschreiben, hat beschrieben;Eylemler;tanımlamak, tarif etmek, tasvir etmek;A1.2
Verben;stehen bleiben, ist stehen geblieben;Eylemler;durmak;A1.2
Verben;weiterfahren, ist weitergefahren;Eylemler;yolculuğa devam etmek;A1.2
Verben;lösen, hat gelöst;Eylemler;çözmek;A1.2
Verben;verbringen, hat verbracht;Eylemler;geçirmek;A1.2
Verben;erleben, hat erlebt;Eylemler;yaşamak;A1.2
Verben;schicken, hat geschickt;Eylemler;göndermek;A1.2
Verben;wandern, ist gewandert;Eylemler;uzun yürüyüş yapmak;A1.2
Verben;besichtigen, hat besichtigt;Eylemler;(müze vb.) görmek;A1.2
Verben;Schi fahren, ist Schi gefahren;Eylemler;kayak yapmak;A1.2
Verben;hoffen, hat gehofft;Eylemler;umut etmek;A1.2
Adjektive;vertraut⭤    fremd;Önadlar;tanıdık, bildik⭤    yabancı;A1.2
Adjektive;erreichbar;Önadlar;erişilebilir;A1.2
Adjektive;anstrengend;Önadlar;yorucu;A1.2
Adjektive;eng;Önadlar;sıkışık, dolu;A1.2
Adjektive;bequem⭤    unbequem;Önadlar;rahat⭤    rahatsız;A1.2
Adjektive;heiß;Önadlar;sıcak;A1.2
Wendungen;Viele Grüße!;Deyişler;Çok selâmlar!;A1.2
Wendungen;Herzliche Grüße!;Deyişler;İçten / Candan / Gönülden selamlar!;A1.2
Wendungen;Alles Gute!;Deyişler;Her şey gönlünüzce olsun!;A1.2
Wendungen;Viel Glück!;Deyişler;Bol şanslar!;A1.2
Wendungen;Viel Erfolg!;Deyişler;Başarılar!;A1.2
Wendungen;Herzlichen Glückwunsch!;Deyişler;Tebrik ederim / ederiz!;A1.2
Wendungen;Frohe Weihnachten!;Deyişler;Mutlu Noeller!;A1.2
Wendungen;Ich hab’s eilig.;Deyişler;Acelem var.;A1.2
Wendungen;fix und fertig sein;Deyişler;ayakta duramayacak kadar yorgun olmak;A1.2
Wendungen;Wenden Sie sich an …;Deyişler;… başvurunuz / müracaat ediniz.;A1.2
Wendungen;Keine Ahnung!;Deyişler;Hiç bir fikrim yok!;A1.2
Wendungen;schon wieder;Deyişler;yine;A1.2
Wendungen;Die Sonne scheint.;Deyişler;Güneş parlıyor.;A1.2
Wendungen;Es ist sonnig.;Deyişler;Hava güneşli.;A1.2
Wendungen;Es regnet.;Deyişler;Yağmur yağıyor.;A1.2
Wendungen;Es ist windig.;Deyişler;Hava rüzgârlı.;A1.2
Wendungen;Es schneit.;Deyişler;Kar yağıyor.;A1.2
Wendungen;Es ist bewölkt.;Deyişler;Hava bulutlu.;A1.2
Wendungen;Es sind 20°C.;Deyişler;Hava sıcaklığı 20°C.;A1.2
Kleine Wörter;lieber;Kısa Sözcükler;daha fazla hoşlanılan, sevilen, tercihen;A1.2
Kleine Wörter;am liebsten;Kısa Sözcükler;en çok hoşlanılan, sevilen;A1.2
Kleine Wörter;meistens;Kısa Sözcükler;çoğunlukla;A1.2
Kleine Wörter;übermorgen;Kısa Sözcükler;Yarından sonraki gün;A1.2
Kleine Wörter;früher;Kısa Sözcükler;daha önce, eskiden;A1.2
Kleine Wörter;selten;Kısa Sözcükler;seyrek, nadir;A1.2
Kleine Wörter;hoffentlich;Kısa Sözcükler;inşallah, umarım;A1.2
Nomen;das Instrument, -e;Adlar;enstrüman;A2.1
Nomen;das Saxofon, -e;Adlar;saksofon;A2.1
Nomen;die Gitarre, -n;Adlar;gitar;A2.1
Nomen;die Trompete, -n;Adlar;trompet;A2.1
Nomen;das Schlagzeug, -e;Adlar;bateri;A2.1
Nomen;die Geige, -n;Adlar;keman;A2.1
Nomen;das Cello, Cellos / Celli;Adlar;çello;A2.1
Nomen;die Flöte, -n;Adlar;flüt;A2.1
Nomen;das Klavier, -e;Adlar;piyano;A2.1
Nomen;die Klarinette, -n;Adlar;klârnet;A2.1
Nomen;der Stil, -e;Adlar;stil;A2.1
Nomen;der Musikstil, -e;Adlar;müzik türü;A2.1
Nomen;die Klassik (nur Sg.);Adlar;klasik müzik;A2.1
Nomen;der Pop (nur Sg.);Adlar;pop müzik;A2.1
Nomen;der Rock (nur Sg.);Adlar;rock müziği;A2.1
Nomen;der Hip-Hop (nur Sg.);Adlar;hiphop;A2.1
Nomen;der Jazz (nur Sg.);Adlar;caz;A2.1
Nomen;die Volksmusik (nur Sg.);Adlar;halk müziği;A2.1
Nomen;die Band, -s;Adlar;grup;A2.1
Nomen;der Musiker, -;Adlar;müzisyen;A2.1
Nomen;die Musikerin, -nen;Adlar;müzisyen (kadın);A2.1
Nomen;das Lied, -er;Adlar;şarkı;A2.1
Nomen;der Kopfhörer, -;Adlar;kulaklık;A2.1
Nomen;die Laune, -n;Adlar;neşe, ruh hali;A2.1
Nomen;das Studium, Studien;Adlar;üniversite öğrenimi;A2.1
Nomen;das Fach, ¨– er;Adlar;bölüm;A2.1
Nomen;das Studentenwerk, -e;Adlar;Öğrenci İşleri;A2.1
Nomen;die Mensa, Mensen;Adlar;yemekhane, kantin;A2.1
Nomen;die Beratung, -en;Adlar;danışma;A2.1
Nomen;der Tipp, -s;Adlar;öğüt, fikir;A2.1
Nomen;die Finanzierung, -en;Adlar;finansman;A2.1
Nomen;die Möglichkeit, -en;Adlar;imkân;A2.1
Nomen;die Gebühr, -en;Adlar;ücret;A2.1
Nomen;das Stipendium, Stipendien;Adlar;burs;A2.1
Nomen;das BAföG (nur Sg.);Adlar;Alman devletinin geri ödemeli eğitim bursu;A2.1
Nomen;das Gesetz, -e;Adlar;yasa, kanun;A2.1
Nomen;der Antrag, ¨– e;Adlar;başvuru;A2.1
Nomen;das Formular, -e;Adlar;form, evrak;A2.1
Nomen;der EU-Bürger, -;Adlar;AB yurttaşı;A2.1
Nomen;die EU-Bürgerin, -nen;Adlar;AB yurttaşı (kadın);A2.1
Nomen;der Schüler, -;Adlar;okul öğrencisi;A2.1
